run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.mape,metrics.mean_squared_error_X_test_std,metrics.bias,metrics.training_time,metrics.rmse,params.objective,params.metric,params.architecture,params.subsample,params.colsample_bytree,params.early_stopping_rounds,params.verbose_eval,params.learning_rate,params.random_state,params.reg_lambda,params.train-test,params.num_boost_round,params.num_leaves,params.subsample_freq,params.features,params.subsample_for_bin,params.verbose,params.station,params.min_split_gain,params.evals_result,params.min_child_weight,params.max_depth,params.boosting_type,params.keep_training_booster,params.feature_name,params.categorical_feature,params.n_jobs,params.reg_alpha,params.min_child_samples,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.log-model.history,tags.mlflow.runName,tags.mlflow.user
b1b691d278294232ae39b70985b37d76,0,FINISHED,file:///home/sebas/Documents/projects/exp_article3/notebooks/mlruns/0/b1b691d278294232ae39b70985b37d76/artifacts,2022-07-20 11:32:10.125000+00:00,2022-07-20 11:32:19.388000+00:00,0.5786554036967643,284.4817497653893,5.355786929223928,9.075047016143799,16.86658678468733,regression,['regression'],lightgbm,1.0,1.0,None,warn,0.1,2020,0.0,2013-07-09 23:00:00-2019-2019-12-31 23:00:00,1600,31,0,"Index(['NO2 - 24', 'NO2 - 48', 'NO2 - 72', 'NO2 - 96', 'NO2 - 120',
       'NO2 - 144', 'NO2 - 168', 'NO2 - 192', 'NO2 - 36', 'NO2 - 60',
       'NO2 - 84', 'NO2 - 108', 'NO2 - 132', 'NO2 - 156', 'NO2 - 180',
       'NO2 - 204', 'NO2 - 23', 'NO2 - 47', 'NO2 - 71', 'NO2 - 95',
       'NO2 - 119', 'NO2 - 143', 'NO2 - 167', 'NO2 - 191', 'NO2 - 35',
       'NO2 - 59', 'NO2 - 83', 'NO2 - 107', 'NO2 - 131', 'NO2 - 155',
       'NO2 - 179', 'NO2 - 203', 'NO2 - 13', 'NO2 - 25', 'NO2 - 49',
       'NO2 - 73', 'NO2 - 97', 'NO2 - 121', 'NO2 - 145', 'NO2 - 169',
       'NO2 - 193', 'NO2 - 37', 'NO2 - 61', 'NO2 - 85', 'NO2 - 109',
       'NO2 - 133', 'NO2 - 157', 'NO2 - 181', 'NO2 - 205', 'c2922', 's2922',
       'c1461', 's1461', 'c209', 's209', 'c1465', 's1465', 'c4', 's4'],
      dtype='object')",200000,-1,28079004,0.0,None,0.001,6,gbdt,False,auto,auto,-1,0.0,20,/home/sebas/miniconda3/envs/phd/lib/python3.10/site-packages/ipykernel_launcher.py,LOCAL,"[{""run_id"": ""b1b691d278294232ae39b70985b37d76"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-07-20 11:32:17.424386"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.lightgbm"", ""python_version"": ""3.10.4"", ""data"": ""model.pkl"", ""env"": ""conda.yaml""}, ""lightgbm"": {""lgb_version"": ""3.3.2"", ""data"": ""model.pkl"", ""model_class"": ""lightgbm.sklearn.LGBMRegressor"", ""code"": null}}, ""model_uuid"": ""d55e605f776c4153a36e18e8d0e11f20"", ""mlflow_version"": ""1.27.0"", ""signature"": {""inputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1, 59]}}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}]",LightGBM,sebas
3328bfc0e61547498c7bd557acfb15d3,0,FINISHED,file:///home/sebas/Documents/projects/exp_article3/notebooks/mlruns/0/3328bfc0e61547498c7bd557acfb15d3/artifacts,2022-07-20 11:26:27.695000+00:00,2022-07-20 11:26:37.051000+00:00,0.5738896835819928,272.429743183836,5.543122610640341,9.225420951843262,16.50544586443626,regression,['regression'],lightgbm,1.0,1.0,None,warn,0.1,2020,0.0,2013-07-09 23:00:00-2019-2019-12-31 23:00:00,1600,31,0,"Index(['NO2 - 24', 'NO2 - 48', 'NO2 - 72', 'NO2 - 96', 'NO2 - 120',
       'NO2 - 144', 'NO2 - 168', 'NO2 - 192', 'NO2 - 36', 'NO2 - 60',
       'NO2 - 84', 'NO2 - 108', 'NO2 - 132', 'NO2 - 156', 'NO2 - 180',
       'NO2 - 204', 'NO2 - 23', 'NO2 - 47', 'NO2 - 71', 'NO2 - 95',
       'NO2 - 119', 'NO2 - 143', 'NO2 - 167', 'NO2 - 191', 'NO2 - 35',
       'NO2 - 59', 'NO2 - 83', 'NO2 - 107', 'NO2 - 131', 'NO2 - 155',
       'NO2 - 179', 'NO2 - 203', 'NO2 - 13', 'NO2 - 25', 'NO2 - 49',
       'NO2 - 73', 'NO2 - 97', 'NO2 - 121', 'NO2 - 145', 'NO2 - 169',
       'NO2 - 193', 'NO2 - 37', 'NO2 - 61', 'NO2 - 85', 'NO2 - 109',
       'NO2 - 133', 'NO2 - 157', 'NO2 - 181', 'NO2 - 205', 'c2922', 's2922',
       'c1461', 's1461', 'c209', 's209', 'c1465', 's1465', 'c4', 's4'],
      dtype='object')",200000,-1,28079004,0.0,None,0.001,15,gbdt,False,auto,auto,-1,0.0,20,/home/sebas/miniconda3/envs/phd/lib/python3.10/site-packages/ipykernel_launcher.py,LOCAL,"[{""run_id"": ""3328bfc0e61547498c7bd557acfb15d3"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-07-20 11:26:35.210440"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.lightgbm"", ""python_version"": ""3.10.4"", ""data"": ""model.pkl"", ""env"": ""conda.yaml""}, ""lightgbm"": {""lgb_version"": ""3.3.2"", ""data"": ""model.pkl"", ""model_class"": ""lightgbm.sklearn.LGBMRegressor"", ""code"": null}}, ""model_uuid"": ""6cc62ac7131e485ba0c2673418e83621"", ""mlflow_version"": ""1.27.0"", ""signature"": {""inputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1, 59]}}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}]",LightGBM,sebas
0016dd090b5d4d66b2d6abe73c791297,0,FINISHED,file:///home/sebas/Documents/projects/exp_article3/notebooks/mlruns/0/0016dd090b5d4d66b2d6abe73c791297/artifacts,2022-07-20 11:25:55.552000+00:00,2022-07-20 11:26:04.071000+00:00,0.651860244300915,324.43649793430893,5.97577911431833,8.384361028671265,18.012120861639502,regression,['regression'],lightgbm,1.0,1.0,None,warn,0.1,2020,0.0,2013-07-09 23:00:00-2019-2019-12-31 23:00:00,1600,31,0,"Index(['NO2 - 24', 'NO2 - 48', 'NO2 - 72', 'NO2 - 96', 'NO2 - 120',
       'NO2 - 144', 'NO2 - 168', 'NO2 - 192', 'NO2 - 36', 'NO2 - 60',
       'NO2 - 84', 'NO2 - 108', 'NO2 - 132', 'NO2 - 156', 'NO2 - 180',
       'NO2 - 204', 'NO2 - 23', 'NO2 - 47', 'NO2 - 71', 'NO2 - 95',
       'NO2 - 119', 'NO2 - 143', 'NO2 - 167', 'NO2 - 191', 'NO2 - 35',
       'NO2 - 59', 'NO2 - 83', 'NO2 - 107', 'NO2 - 131', 'NO2 - 155',
       'NO2 - 179', 'NO2 - 203', 'NO2 - 13', 'NO2 - 25', 'NO2 - 49',
       'NO2 - 73', 'NO2 - 97', 'NO2 - 121', 'NO2 - 145', 'NO2 - 169',
       'NO2 - 193', 'NO2 - 37', 'NO2 - 61', 'NO2 - 85', 'NO2 - 109',
       'NO2 - 133', 'NO2 - 157', 'NO2 - 181', 'NO2 - 205'],
      dtype='object')",200000,-1,28079004,0.0,None,0.001,15,gbdt,False,auto,auto,-1,0.0,20,/home/sebas/miniconda3/envs/phd/lib/python3.10/site-packages/ipykernel_launcher.py,LOCAL,"[{""run_id"": ""0016dd090b5d4d66b2d6abe73c791297"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-07-20 11:26:01.884298"", ""flavors"": {""python_function"": {""loader_module"": ""mlflow.lightgbm"", ""python_version"": ""3.10.4"", ""data"": ""model.pkl"", ""env"": ""conda.yaml""}, ""lightgbm"": {""lgb_version"": ""3.3.2"", ""data"": ""model.pkl"", ""model_class"": ""lightgbm.sklearn.LGBMRegressor"", ""code"": null}}, ""model_uuid"": ""0b5666cad8f14457a6de0d72c2e541af"", ""mlflow_version"": ""1.27.0"", ""signature"": {""inputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1, 49]}}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}]",LightGBM,sebas
